"","gvkey","indfmt","consol","popsrc","datafmt","datacqtr","datafqtr","fqtr","fyearq","datadate","actq","apoq","apq","atq","ceqq","cheq","chq","cogsq","dlcq","dlttq","fcaq","feaq","felq","gpq","ibmiiq","ibq","invtq","lctq","lltq","oiadpq","oibdpq","ppentq","rawmsmq","rectq","saleq","xintq","xoproq","xoprq","xsgaq","xsq","xstoq","xstq","apchy","capxfiy","capxy","cogsy","dltisy","dltry","eqdivpy","fcay","ibcy","invchy","ltdchy","prstkcy","rawmsmy","saley","sstky","wcapty","xinty","costat","fic","conml","naics","sic"
"386","028170","INDL","C","I","HIST_STD","2000Q4","2000Q4",4,2000,2000-12-31,2244.227,3.38,563.086,10779.153,4757.559,217.217,NA,NA,877.928,3070.949,NA,NA,NA,NA,NA,NA,1012.388,1972.124,3960.019,NA,NA,6956.367,NA,813.161,NA,NA,NA,NA,NA,NA,NA,NA,-20.307,NA,988.332,4077.49,NA,NA,NA,NA,493.861,-189.052,724.508,0,NA,9169.31,390.867,NA,387.263,"I","MEX","Pepsi-Gemex SA De CV","312111","2086"
"387","028170","INDL","C","I","HIST_STD","2001Q2","2001Q2",2,2001,2001-06-30,2244,1094,NA,10779,NA,NA,NA,NA,878,3071,NA,NA,NA,NA,NA,NA,NA,1972,3071,NA,NA,6956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2252,NA,NA,NA,NA,NA,NA,NA,NA,NA,5243,NA,NA,212,"I","MEX","Pepsi-Gemex SA De CV","312111","2086"
"388","028170","INDL","C","I","HIST_STD","2001Q4","2001Q4",4,2001,2001-12-31,1836.448,NA,562.137,10579.045,4666.362,99.176,NA,NA,376.91,2946.493,NA,NA,NA,NA,NA,NA,735.859,1877.052,4035.631,NA,NA,7125.89,NA,980.76,NA,NA,NA,NA,NA,NA,NA,NA,-25.725,NA,1089.243,4898.743,NA,NA,NA,NA,595.188,321.075,-266.435,0,NA,11036.212,0,NA,399.655,"I","MEX","Pepsi-Gemex SA De CV","312111","2086"
"389","028535","INDL","C","I","HIST_STD","2004Q4","2004Q4",4,2004,2004-12-31,2801.907,155.348,588.884,8947.596,6583.52,524.768,NA,NA,156.526,NA,NA,NA,NA,NA,NA,NA,1129.862,909.352,1454.414,NA,NA,5776.054,NA,1138.686,NA,NA,NA,NA,NA,NA,NA,NA,435.159,NA,1235.529,3089.029,NA,NA,NA,NA,1406.392,-825.977,134.054,0,NA,5682.952,23.743,NA,NA,"A","MEX","Grupo Simec SA De C.V.","331110","3312"
"390","028535","INDL","C","I","HIST_STD","2005Q1","2005Q1",1,2005,2005-03-31,3191.541,132.876,571.257,9134.901,6871.784,775.956,NA,1058.847,3.411,NA,NA,NA,NA,705.08,NA,320.896,1106.406,892.176,1370.625,458.73,522.575,5716.141,NA,1234.001,1763.927,4.003,182.505,1241.352,NA,NA,NA,NA,-166.455,NA,3.148,1058.847,NA,NA,NA,NA,320.896,28.17,NA,NA,NA,1763.927,NA,NA,4.003,"A","MEX","Grupo Simec SA De C.V.","331110","3312"
"391","028535","INDL","C","I","HIST_STD","2005Q4","2005Q4",4,2005,2005-12-31,6734.225,1128.458,1402.696,14494.344,7770.489,208.064,NA,NA,20.898,389.021,NA,NA,NA,NA,NA,NA,3636.861,2697.754,2230.091,NA,NA,6941.428,NA,2603.455,NA,NA,NA,NA,NA,NA,NA,NA,-286.329,NA,500.482,9980.396,NA,NA,NA,NA,1289.011,619.557,-140.84,0,NA,12882.888,229.472,NA,15.626,"A","MEX","Grupo Simec SA De C.V.","331110","3312"
"392","028535","INDL","C","I","HIST_STD","2006Q1","2006Q1",1,2006,2006-03-31,7150.332,NA,1734.263,15070.235,8100.47,344.603,NA,4574.736,3.307,NA,NA,NA,NA,1037.203,521.162,441.941,3675.837,2955.697,1964.464,608.514,717.684,7196.338,NA,2924.295,5611.939,3.017,0,4894.255,319.519,NA,NA,NA,330.338,NA,108.144,4574.736,NA,NA,NA,NA,521.162,-64.73,-252.999,NA,NA,5611.939,122.438,NA,3.017,"A","MEX","Grupo Simec SA De C.V.","331110","3312"
"393","028535","INDL","C","I","HIST_STD","2006Q2","2006Q2",2,2006,2006-06-30,8388.849,NA,1640.252,16439.238,9643.106,948.625,NA,4905.192,3.442,NA,NA,NA,NA,1395.335,1018.134,903.93,4321.5,2534.777,2002.784,957.959,1050.761,7443.991,NA,2851.746,6300.527,NA,0,5249.766,344.574,NA,NA,NA,-32.328,NA,285.261,9479.928,NA,NA,NA,NA,1539.296,-615.074,-391.55,NA,NA,11912.466,122.17,NA,NA,"A","MEX","Grupo Simec SA De C.V.","331110","3312"
"394","028535","INDL","C","I","HIST_STD","2006Q3","2006Q3",3,2006,2006-09-30,9138.06,NA,1708.665,17007.148,9857.389,1648.802,NA,4379.286,3.327,178.463,NA,NA,NA,1274.354,717.523,640.642,4388.239,2708.158,2201.035,839.669,951.763,7366.062,NA,2673.682,5653.64,3.404,0,4701.877,322.591,NA,NA,NA,271.322,NA,251.022,13962.154,NA,NA,NA,NA,2155.01,-661.548,-238.254,NA,NA,17687.953,124.371,NA,8.906,"A","MEX","Grupo Simec SA De C.V.","331110","3312"
"395","028535","INDL","C","I","HIST_STD","2006Q4","2006Q4",4,2006,2006-12-31,9524.358,NA,2773.933,17409.089,10331.794,2126.609,NA,4183.717,3.286,NA,NA,NA,NA,817.733,212.92,253.439,4874.985,2805.383,2098.561,NA,498.158,7302.351,NA,2418.209,5001.45,NA,0,4503.292,319.575,NA,NA,NA,364.909,NA,402.566,18025.991,NA,NA,NA,NA,2314.527,-1176.864,-404.776,NA,NA,22689.403,126.303,NA,NA,"A","MEX","Grupo Simec SA De C.V.","331110","3312"
"396","028535","INDL","C","I","HIST_STD","2007Q1","2007Q1",1,2007,2007-03-31,12944.192,NA,1714.016,20953.879,13426.537,5090.759,NA,4746.345,3.347,NA,NA,NA,NA,1359.667,726.256,601.28,4796.043,2927.627,2240.895,882.396,1004.894,7560.674,NA,2996.914,6079.17,5.926,0,5101.118,354.773,NA,NA,NA,-88.103,NA,54.795,4746.345,NA,NA,NA,NA,726.256,128.667,0.08,NA,NA,6079.17,2358.885,NA,5.926,"A","MEX","Grupo Simec SA De C.V.","331110","3312"
"397","028535","INDL","C","I","HIST_STD","2007Q2","2007Q2",2,2007,2007-06-30,13562.264,NA,2015.705,21686.468,13861.625,5257.723,NA,4863.236,3.282,NA,NA,NA,NA,1264.414,533.915,444.727,5069.698,3077.426,2363.28,800.336,921.42,7533.676,NA,3160.2,6127.65,7.297,NA,5206.23,342.994,NA,NA,NA,223.219,NA,258.332,9580.591,NA,NA,NA,NA,1256.321,-171.313,-0.02,NA,NA,12174.6,2346.492,NA,13.192,"A","MEX","Grupo Simec SA De C.V.","331110","3312"
"398","028535","INDL","C","I","HIST_STD","2007Q3","2007Q3",3,2007,2007-09-30,14293.83,NA,2270.733,22594.435,14500.972,6006.214,NA,4742.51,3.299,NA,NA,NA,NA,916.677,361.283,345.372,5287.395,3119.306,2547.736,439.905,567.387,7804.564,NA,2906.352,5659.187,5.793,0,5091.8,349.29,NA,NA,NA,446.85,NA,459.966,14485.252,NA,NA,NA,NA,1638.334,-303.21,-0.061,NA,NA,18034.668,2387.455,NA,19.202,"A","MEX","Grupo Simec SA De C.V.","331110","3312"
"399","028535","INDL","C","I","HIST_STD","2007Q4","2007Q4",4,2007,2007-12-31,14453.755,NA,2104.235,22841.257,14861.855,6396.155,NA,5464.41,48.882,NA,NA,NA,NA,607.016,-13.159,123.659,4930.404,2860.124,2729.099,65.509,240.516,7870.07,NA,3055.191,6071.426,NA,0,5830.91,366.5,NA,NA,NA,84.494,NA,485.668,19949.662,NA,NA,NA,NA,1529.057,123.835,NA,NA,NA,24106.094,2420.726,NA,NA,"A","MEX","Grupo Simec SA De C.V.","331110","3312"
"400","028535","INDL","C","I","HIST_STD","2008Q1","2008Q1",1,2008,2008-03-31,15576.282,NA,2330.209,23918.476,15309.896,6752.074,NA,5920.303,3.23,NA,NA,NA,NA,1367.664,591.89,472.873,4838.058,3261.652,2853.836,878.23,1008.29,7858.403,NA,3923.466,7287.967,5.048,0,6279.677,359.374,NA,NA,NA,225.974,NA,75.913,5920.303,NA,NA,NA,NA,472.873,92.346,NA,NA,NA,7287.967,NA,NA,5.048,"A","MEX","Grupo Simec SA De C.V.","331110","3312"
"401","028535","INDL","C","I","HIST_STD","2008Q2","2008Q2",2,2008,2008-06-30,12731.537,NA,3623.36,29319.233,17017.794,682.959,NA,7557.2,928.675,NA,NA,NA,NA,2189.493,925.084,651.984,6740.789,6080.054,3567.89,1618.843,1754.945,9413.206,NA,5067.7,9746.693,9.232,0,7991.748,434.548,NA,NA,NA,1273.403,NA,192.059,13477.503,NA,NA,NA,NA,1124.857,-1163.022,NA,NA,NA,17034.66,1169.156,NA,14.28,"A","MEX","Grupo Simec SA De C.V.","331110","3312"
"402","028535","INDL","C","I","HIST_STD","2008Q3","2008Q3",3,2008,2008-09-30,14099.087,NA,4214.351,30807.41,17682.398,621.529,NA,8561.867,559.009,NA,NA,NA,NA,1970.805,834.179,615.878,8281.058,6212.902,3901.815,1243.258,1407.193,9505.835,NA,4989.33,10532.672,14.938,0,9125.479,563.612,NA,NA,NA,1864.394,NA,377.014,22039.37,NA,NA,NA,NA,1740.735,-3053.291,555.727,NA,NA,27567.332,1169.156,NA,29.218,"A","MEX","Grupo Simec SA De C.V.","331110","3312"
"403","028535","INDL","C","I","HIST_STD","2008Q4","2008Q4",4,2008,2008-12-31,13045.429,NA,3491.26,30814.017,18183.155,576.741,NA,6861.487,286.455,NA,NA,NA,NA,756.401,-450.804,55.402,8849.906,5255.145,4253.375,-625.102,-159.893,10260.577,NA,3360.29,7617.888,31.603,0,7777.781,916.294,NA,NA,NA,541.938,NA,479.804,28900.857,NA,NA,NA,NA,1796.137,-2030.274,8.8,NA,NA,35185.22,1169.156,NA,NA,"A","MEX","Grupo Simec SA De C.V.","331110","3312"
"404","028535","INDL","C","I","HIST_STD","2009Q1","2009Q1",1,2009,2009-03-31,14017.052,NA,3090.763,31722.335,18870.525,922.014,NA,3835.813,13.611,NA,NA,NA,NA,1244.828,439.672,544.895,8672.727,5219.041,4429.985,384.629,659.546,10338.885,NA,4073.512,5080.641,13.478,0,4421.095,585.282,NA,NA,NA,-485.559,NA,90.9,3835.813,NA,NA,NA,NA,544.895,572.509,NA,NA,NA,5080.641,NA,NA,13.478,"A","MEX","Grupo Simec SA De C.V.","331110","3312"
"405","028535","INDL","C","I","HIST_STD","2009Q2","2009Q2",2,2009,2009-06-30,13156.456,NA,2501.299,30653.915,18981.418,1296.471,NA,2986.51,34.352,NA,NA,NA,NA,1174.914,85.94,276.612,8197.742,4525.964,4386.139,361.934,631.766,10006.587,NA,3419.076,4161.424,16.144,0,3529.658,543.148,NA,NA,NA,-812.057,NA,118.588,6822.323,NA,NA,NA,NA,821.507,515.955,NA,NA,NA,9242.065,NA,NA,29.622,"A","MEX","Grupo Simec SA De C.V.","331110","3312"
"406","028535","INDL","C","I","HIST_STD","2009Q3","2009Q3",3,2009,2009-09-30,13425.17,NA,2020.071,30629.914,19424.02,1709.796,NA,3975.782,4.078,NA,NA,NA,NA,1059.429,266.967,347.725,8371.833,4165.86,4299.736,255.463,522.52,9931.055,NA,3107.66,5035.211,15.874,0,4512.691,536.909,NA,NA,NA,-1379.7,NA,165.604,10798.105,NA,NA,NA,NA,1169.232,478.073,NA,NA,NA,14277.276,NA,NA,45.496,"A","MEX","Grupo Simec SA De C.V.","331110","3312"
"407","028535","INDL","C","I","HIST_STD","2009Q4","2009Q4",4,2009,2009-12-31,13436.145,NA,1837.002,30401.897,19459.345,1948.9,NA,5014.999,3.944,NA,NA,NA,NA,41.239,-12.218,99.958,7538.868,4046.414,4358.039,-728.2,-463.998,9798.61,NA,3753.492,5056.238,3.148,0,5520.236,505.237,NA,NA,NA,-1448.937,NA,273.396,15813.104,NA,NA,NA,NA,1269.19,1055.162,479.111,NA,NA,19333.514,NA,NA,48.644,"A","MEX","Grupo Simec SA De C.V.","331110","3312"
"408","028535","INDL","C","I","HIST_STD","2010Q1","2010Q1",1,2010,2010-03-31,13321.144,NA,2303.126,27449.233,18254.799,1915.544,NA,5010.313,778.079,NA,NA,NA,NA,1382.681,577.465,570.056,6245.142,4291.458,2801.338,612.116,870.6,9587.893,NA,4895.943,6392.994,NA,0,5522.394,512.081,NA,NA,NA,430.017,NA,54.498,5010.313,NA,NA,NA,NA,577.465,337.077,NA,NA,NA,6392.994,NA,NA,NA,"A","MEX","Grupo Simec SA De C.V.","331110","3312"
"409","028535","INDL","C","I","HIST_STD","2010Q2","2010Q2",2,2010,2010-06-30,13399.051,NA,2294.03,27433.035,18719.252,2868.445,NA,5242.225,590.646,NA,NA,NA,NA,1124.677,341.721,392.526,6530.312,3840.858,2792.348,367.736,628.878,9563.054,NA,3793.423,6366.902,6.096,0,5738.024,495.799,NA,NA,NA,398.802,NA,164.672,10252.538,NA,NA,NA,NA,919.186,119.26,-150.712,NA,NA,12759.896,NA,NA,6.096,"A","MEX","Grupo Simec SA De C.V.","331110","3312"
"410","028535","INDL","C","I","HIST_STD","2010Q3","2010Q3",3,2010,2010-09-30,13430.476,NA,2037.271,27250.075,18858.95,3284.504,NA,5250.447,620.384,NA,NA,NA,NA,931.224,5.562,106.161,6065.299,3599.5,2793.728,119.582,380.194,9478.933,NA,3919.167,6181.671,4.309,0,5801.477,551.03,NA,NA,NA,174.1,NA,193.755,15502.985,NA,NA,NA,NA,924.748,529.89,-369.504,NA,NA,18941.567,NA,NA,10.405,"A","MEX","Grupo Simec SA De C.V.","331110","3312"
"411","028535","INDL","C","I","HIST_STD","2010Q4","2010Q4",4,2010,2010-12-31,11960.4,NA,2189.328,27120.746,18673.312,3384.917,NA,3928.473,606.881,NA,NA,NA,NA,1706.396,-319.811,-165.2,5156.57,3898.606,2764.39,-14.608,303.362,9453.237,NA,3322.693,5634.869,8.159,0,5331.507,1403.034,NA,NA,NA,331.836,NA,496.361,19431.458,NA,NA,NA,NA,604.937,-86.034,-8.656,NA,NA,24576.436,NA,NA,0.257,"A","MEX","Grupo Simec SA De C.V.","331110","3312"
"412","028535","INDL","C","I","HIST_STD","2011Q1","2011Q1",1,2011,2011-03-31,14102.998,NA,2598.994,27691,19114.902,3510.387,NA,5452.228,584.744,NA,NA,NA,NA,1113.223,528.753,482.853,6819.309,4093.462,2713.925,600.925,830.964,9401.542,NA,3691.219,6565.451,3.209,0,5734.487,282.259,NA,NA,NA,492.893,NA,146.785,5452.228,NA,NA,NA,NA,528.753,-406.231,NA,NA,NA,6565.451,NA,NA,3.209,"A","MEX","Grupo Simec SA De C.V.","331110","3312"
"413","028535","INDL","C","I","HIST_STD","2011Q2","2011Q2",2,2011,2011-06-30,13327.499,NA,2429.174,28065.851,19610.402,4047.112,NA,6166.201,637.413,NA,NA,NA,NA,1026.532,544.328,478.26,5192.598,3921.44,2716.007,629.298,855.46,9231.223,NA,4016.756,7192.733,2.2,0,6337.273,171.072,NA,NA,NA,333.72,NA,188.346,11618.429,NA,NA,NA,NA,1073.081,-174.817,NA,NA,NA,13758.184,NA,NA,5.409,"A","MEX","Grupo Simec SA De C.V.","331110","3312"
"414","028535","INDL","C","I","HIST_STD","2011Q3","2011Q3",3,2011,2011-09-30,15028.149,NA,2652.619,30099.948,20492.708,5344.999,NA,6495.408,682.176,NA,NA,NA,NA,1180.559,704.144,684.941,5356.121,4308.252,3229.714,646.749,939.87,9446.803,NA,4225.712,7675.967,4.343,0,6736.097,240.689,NA,NA,NA,340.774,NA,334.375,18113.837,NA,NA,NA,NA,1777.225,77.53,-55.029,NA,NA,21434.151,NA,NA,9.752,"A","MEX","Grupo Simec SA De C.V.","331110","3312"
"415","028535","INDL","C","I","HIST_STD","2011Q4","2011Q4",4,2011,2011-12-31,16200.861,NA,2297.77,31269.466,22092.965,6537.088,NA,6509.677,707.541,NA,NA,NA,NA,1326.67,1175.006,1216.373,5760.12,3822.757,3177.886,714.762,966.538,9475.562,NA,3709.668,7836.347,14.567,0,6869.809,360.132,NA,NA,NA,-45.518,NA,432,24623.514,NA,NA,NA,NA,2952.231,15.095,NA,NA,NA,29270.498,NA,NA,NA,"A","MEX","Grupo Simec SA De C.V.","331110","3312"
"416","028535","INDL","C","I","HIST_STD","2012Q1","2012Q1",1,2012,2012-03-31,16623.211,NA,2298.294,30854.119,21973.286,6646.031,NA,6711.083,653.821,NA,NA,NA,NA,1414.295,732.479,729.089,5547.671,3849.255,3023.779,849.465,1097.938,8882.594,NA,4121.341,8114.84,7.163,0,7027.44,316.357,NA,NA,NA,177.432,NA,40.019,6711.083,NA,NA,NA,NA,732.479,-162.276,NA,NA,NA,8114.84,NA,NA,7.163,"A","MEX","Grupo Simec SA De C.V.","331110","3312"
"417","028535","INDL","C","I","HIST_STD","2012Q2","2012Q2",2,2012,2012-06-30,18353.856,NA,2697.995,33027.175,23684.895,7938.25,NA,6645.425,695.23,NA,NA,NA,NA,1504.191,1081.387,1048.034,6001.492,4142.445,3037.461,942.396,1197.677,9325.97,NA,4142.233,8149.616,4.899,18.516,6951.939,287.998,NA,NA,NA,659.96,NA,539.868,13356.508,NA,NA,NA,NA,1813.866,-433.496,NA,NA,NA,16264.456,NA,NA,12.062,"A","MEX","Grupo Simec SA De C.V.","331110","3312"
"418","028535","INDL","C","I","HIST_STD","2012Q3","2012Q3",3,2012,2012-09-30,18121.53,NA,2439.644,32471.359,23586.15,7792.737,NA,5861.987,654.91,NA,NA,NA,NA,1294.499,600.459,576.167,6463.666,3802.091,3016.855,801.531,1033.008,9165.921,NA,3549.61,7153.782,5.687,0,6123.478,261.491,NA,NA,NA,273.104,NA,735.942,19218.495,NA,NA,NA,NA,2414.325,-1022.398,NA,NA,NA,23418.238,NA,NA,17.749,"A","MEX","Grupo Simec SA De C.V.","331110","3312"
"419","028535","INDL","C","I","HIST_STD","2012Q4","2012Q4",4,2012,2012-12-31,17319.94,NA,2336.978,32456.785,23815.684,8102.314,NA,5729.647,659.557,NA,NA,NA,NA,376.082,-460.577,-283.308,6234.216,3737.13,3052.273,-292.392,-15.601,9776.411,NA,2741.691,6105.729,5.276,29.207,6121.33,362.476,NA,NA,4584.468,161.482,NA,1303.974,24948.142,NA,NA,NA,NA,1953.748,-712.039,NA,NA,NA,29523.967,NA,NA,23.025,"A","MEX","Grupo Simec SA De C.V.","331110","3312"
"420","028535","INDL","C","I","HIST_STD","2013Q1","2013Q1",1,2013,2013-03-31,16940.361,NA,2358.257,32294.001,23760.162,7333.746,NA,5429.917,630.209,NA,NA,NA,NA,1013.008,187.313,306.081,5675.315,3897.935,2986.534,387.064,679.063,10072.138,NA,3661.91,6442.925,4.85,2.291,5763.862,331.654,NA,NA,NA,101.233,NA,645.429,5429.917,NA,NA,NA,NA,187.313,394.132,NA,NA,NA,6442.925,NA,NA,4.85,"A","MEX","Grupo Simec SA De C.V.","331110","3312"
"421","028535","INDL","C","I","HIST_STD","2013Q2","2013Q2",2,2013,2013-06-30,17212.138,NA,2349.568,33320.561,24693.04,7476.328,NA,5236.898,664.736,NA,NA,NA,NA,957.313,502.15,551.022,5760.934,3971.618,2969.026,423.148,691.823,10728.15,NA,3744.735,6182.339,2.846,0,5502.388,265.49,NA,NA,NA,21.857,NA,1292.35,10666.815,NA,NA,NA,NA,689.463,404.858,NA,NA,NA,12625.264,NA,NA,7.696,"A","MEX","Grupo Simec SA De C.V.","331110","3312"
"422","028535","INDL","C","I","HIST_STD","2013Q3","2013Q3",3,2013,2013-09-30,17091.275,NA,2412.031,33768.93,25205.048,7382.137,NA,5452.521,671.401,NA,NA,NA,NA,758.619,397.293,508.808,5771.733,4056.772,2918.367,188.101,471.953,11297.295,NA,3741.534,6211.14,30.669,0.457,5739.187,286.209,NA,NA,NA,126.165,NA,2018.043,16119.336,NA,NA,NA,NA,1086.756,417.528,NA,NA,NA,18836.404,NA,NA,38.365,"A","MEX","Grupo Simec SA De C.V.","331110","3312"
"423","028535","INDL","C","I","HIST_STD","2013Q4","2013Q4",4,2013,2013-12-31,16201.631,NA,3774.507,33279.847,24946.688,6984.73,NA,5484.031,3.946,NA,NA,NA,NA,48.505,-97.157,150.642,5931.001,4704.629,2300.253,-215.46,-7.086,12168.073,NA,3100.253,5532.536,NA,55.591,5539.622,NA,NA,NA,3502.042,727.247,NA,3177.95,21603.367,NA,NA,NA,NA,989.599,259.495,NA,NA,NA,24368.94,NA,NA,28.714,"A","MEX","Grupo Simec SA De C.V.","331110","3312"
"424","028535","INDL","C","I","HIST_STD","2014Q1","2014Q1",1,2014,2014-03-31,16751.951,NA,3348.023,33930.124,25302.338,6843.172,NA,5810.397,669.018,NA,NA,NA,NA,775.233,238.288,326.939,6107.77,5105.912,2278.566,254.472,501.331,12378.948,NA,3574.329,6582.315,10.301,0,6084.299,273.902,NA,NA,NA,379.772,NA,386.381,5810.397,NA,NA,NA,NA,238.288,-178.948,NA,NA,NA,6582.315,NA,NA,10.301,"A","MEX","Grupo Simec SA De C.V.","331110","3312"
"425","028535","INDL","C","I","HIST_STD","2014Q2","2014Q2",2,2014,2014-06-30,17004.957,NA,3744.031,34593.265,25595.918,6083.592,NA,5764.036,674.971,NA,NA,NA,NA,863.795,356.182,395.533,6893.722,5581.246,2254.901,332.58,582.309,12807.059,NA,3862.721,6622.149,13.306,0,6045.522,281.486,NA,NA,NA,749.492,NA,1035.264,11574.433,NA,NA,NA,NA,594.47,-982.781,NA,NA,NA,13204.464,NA,NA,23.607,"A","MEX","Grupo Simec SA De C.V.","331110","3312"
"426","028535","INDL","C","I","HIST_STD","2014Q3","2014Q3",3,2014,2014-09-30,17663.679,NA,4192.624,35776.796,26401.713,6511.208,NA,6310.941,690.836,NA,NA,NA,NA,758.334,351.923,460.272,6933.585,6013.904,2275.917,234.638,487.337,13308.623,NA,4026.404,7020.634,NA,0,6581.938,270.997,NA,NA,NA,1091.145,NA,1524.106,17885.375,NA,NA,NA,NA,946.392,-879.528,NA,NA,NA,20225.098,NA,NA,18.159,"A","MEX","Grupo Simec SA De C.V.","331110","3312"
"427","028535","INDL","C","I","HIST_STD","2014Q4","2014Q4",4,2014,2014-12-31,17673.037,NA,4411.686,35896.489,27039.84,7308.458,NA,6743.017,4.45,NA,NA,NA,NA,-136.438,-428.473,20.781,6521.18,5820.881,2294.963,-618.39,-249.771,13619.337,NA,3701.96,6603.663,4.455,0,6856.35,113.333,NA,NA,3540.793,224.354,NA,1858.358,24628.392,NA,NA,NA,NA,517.919,-5.955,NA,NA,NA,26828.761,NA,NA,22.614,"A","MEX","Grupo Simec SA De C.V.","331110","3312"
"428","028535","INDL","C","I","HIST_STD","2015Q1","2015Q1",1,2015,2015-03-31,18156.632,NA,3797.286,35908.741,27338.895,7469.941,NA,5751.015,781.529,NA,NA,NA,NA,1149.308,357.27,441.34,6648.171,5574.008,2321.614,605.29,876.389,13103.849,NA,3902.447,6896.962,10.358,0,6023.934,272.919,NA,NA,NA,42.652,NA,136.113,5751.015,NA,NA,NA,NA,357.27,11.772,NA,NA,NA,6896.962,NA,NA,10.358,"A","MEX","Grupo Simec SA De C.V.","331110","3312"
"429","028535","INDL","C","I","HIST_STD","2015Q2","2015Q2",2,2015,2015-06-30,19322.01,NA,3884.415,37239.76,28441.089,8051.7,NA,5161.635,803.408,NA,NA,NA,NA,1150.072,304.375,411.995,7156.326,5871.984,2345.184,489.538,781.831,13241.105,NA,3929.533,6306.555,8.651,0,5529.876,368.241,NA,NA,NA,56.839,NA,241.783,10912.65,NA,NA,NA,NA,661.645,-369.476,NA,NA,NA,13203.517,NA,NA,19.009,"A","MEX","Grupo Simec SA De C.V.","331110","3312"
"430","028535","INDL","C","I","HIST_STD","2015Q3","2015Q3",3,2015,2015-09-30,19439.348,NA,3661.412,37127.668,28966.334,7241.12,NA,5305.341,877.009,NA,NA,NA,NA,1135.463,-341.909,-292.373,7689.161,5349.313,2230.873,524.707,806.403,12971.524,NA,4270.503,6347.267,3.32,0,5634.401,329.06,NA,NA,NA,-409.575,NA,298.998,16217.991,NA,NA,NA,NA,319.736,-230.608,NA,NA,NA,19550.784,NA,NA,22.329,"A","MEX","Grupo Simec SA De C.V.","331110","3312"
"431","028535","INDL","C","I","HIST_STD","2015Q4","2015Q4",4,2015,2015-12-31,16979.45,NA,3989.872,32244.416,26573.235,6598.861,NA,5873.883,5.237,NA,NA,NA,NA,-948.846,-3580.647,-1775.252,6110.847,5587.776,1535.259,-1649.743,-1233.738,11129.2,NA,3951.817,4925.037,17.866,82.768,6158.775,202.124,NA,NA,2841.682,-995.117,NA,647.743,22091.874,NA,NA,NA,NA,-3260.911,687.296,NA,NA,NA,24475.821,NA,NA,40.195,"A","MEX","Grupo Simec SA De C.V.","331110","3312"
"432","028535","INDL","C","I","HIST_STD","2016Q1","2016Q1",1,2016,2016-03-31,19888.693,NA,2858.007,38393.892,30739.974,6229.3,NA,4877.105,886.35,NA,NA,NA,NA,1224.535,854.07,1031.641,8209.265,5348.413,2006.759,602.57,883.227,13938.856,NA,5102.214,6101.64,6.285,3.497,5218.413,337.811,NA,NA,NA,-345.389,NA,696.651,4877.105,NA,NA,NA,NA,854.07,572.343,NA,NA,NA,6101.64,NA,NA,6.285,"A","MEX","Grupo Simec SA De C.V.","331110","3312"
"433","028535","INDL","C","I","HIST_STD","2016Q2","2016Q2",2,2016,2016-06-30,20231.696,NA,3127.843,40640.854,33020.634,7060.155,NA,5015.01,954.004,NA,NA,NA,NA,1862.038,1853.942,1771.016,7229.461,5043.755,2109.412,1296.754,1584.015,15171.311,NA,5394.762,6741.915,4.824,0,5293.033,278.023,NA,NA,NA,-75.553,NA,1300.793,9892.115,NA,NA,NA,NA,2708.012,-87.8,NA,NA,NA,12843.555,NA,NA,11.109,"A","MEX","Grupo Simec SA De C.V.","331110","3312"
"434","028535","INDL","C","I","HIST_STD","2016Q3","2016Q3",3,2016,2016-09-30,20720.39,NA,3058.063,38958.968,32905.35,7646.759,NA,5101.449,711.261,NA,NA,NA,NA,1637.992,1452.315,1461.479,6245.83,5887.572,1888.522,987.795,1320.933,13945.08,NA,6392.521,6670.64,9.083,0,5418.508,317.059,NA,NA,NA,155.998,NA,2292.136,14993.139,NA,NA,NA,NA,4160.327,370.526,NA,NA,NA,19514.195,NA,NA,20.192,"A","MEX","Grupo Simec SA De C.V.","331110","3312"
"435","028535","INDL","C","I","HIST_STD","2016Q4","2016Q4",4,2016,2016-12-31,22474.505,NA,2811.915,41755.009,34270.677,7943.484,NA,4580.007,1064.431,NA,NA,NA,NA,1548.233,1163.155,-429.852,6559.574,5624.715,1921.591,486.533,1014.858,14625.217,NA,7484.842,6128.24,17.8,188.986,5113.382,344.389,NA,NA,NA,-636.358,NA,3081.084,19573.571,NA,NA,NA,NA,5323.483,21.45,NA,NA,NA,25642.435,NA,NA,37.992,"A","MEX","Grupo Simec SA De C.V.","331110","3312"
"436","028541","INDL","C","I","HIST_STD","2000Q2","2000Q2",2,2000,2000-06-30,352.413,202.551,59.723,1743.305,89.059,108.533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262.274,101.898,NA,NA,480.423,NA,223.692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.341,"A","MEX","Grupo Radio Centro SA De CV Rcentro","515112","4832"
