"Anio","Trimestre","Empresa","NombreCorto","NombreLargo","SIC","NAICS","Activos","Inventarios","PasivoCirc","PasivoLP","PPE","CPP","Efectivo","GC","CBV","UOAD","Ventas","IGR","Deuda","CPC","GO","GVGA","Precio_Accion","mkt_capital","No_Acciones"
2016,3,"CONVERTIDORA INDUSTRIAL S.A.B DE C.V.","CONVERT.IND.","CONVERTIDORA IND.",2670,32222,1686.218,490.993,734.503,274.239,557.8,373.334,28.549,-0.745999991893768,242.585998535156,19.1140003204346,301.497009277344,14.4910001754761,229.22900390625,455.235015869141,282.382995605469,39.7969970703125,400.8971,424.9509,1.05999993514545
2016,4,"CONVERTIDORA INDUSTRIAL S.A.B DE C.V.","CONVERT.IND.","CONVERTIDORA IND.",2670,32222,1726.66,481.261,794.497,255.421,565.417,438.484,47.335,18.1089992523193,263.558013916016,19.7310009002686,327.110992431641,12.9580001831055,218.007995605469,482.394989013672,307.380004882812,43.8219909667969,238.4979,400.8971,1.68092507313482
2017,1,"CONVERTIDORA INDUSTRIAL S.A.B DE C.V.","CONVERT.IND.","CONVERTIDORA IND.",2670,32222,1710.486,484.497,789.232,238.35,554.016,394.087,43.037,-0.277999997138977,251.369003295898,21.5230007171631,315.283996582031,12.1540002822876,205.184005737305,462.488006591797,293.760986328125,42.3919830322266,244.0702,400.0953,1.63926321197754
2017,2,"CONVERTIDORA INDUSTRIAL S.A.B DE C.V.","CONVERT.IND.","CONVERTIDORA IND.",2670,32222,1698.182,490.668,790.304,223.099,552.539,409.54,34.212,9.15499973297119,266.480010986328,32.6889991760254,347.712005615234,11.4460000991821,192.360000610352,456.981994628906,315.023010253906,48.5429992675781,NA,384.8612,NA
2017,3,"CONVERTIDORA INDUSTRIAL S.A.B DE C.V.","CONVERT.IND.","CONVERTIDORA IND.",2670,32222,1708.279,509.679,775.036,245.773,551.706,434.046,29.882,9.44499969482422,271.739013671875,25.9939994812012,345.233001708984,14.0839996337891,223.466995239258,450.794006347656,319.239013671875,47.5,350.3841,384.8612,1.09839801520674
2017,4,"CONVERTIDORA INDUSTRIAL S.A.B DE C.V.","CONVERT.IND.","CONVERTIDORA IND.",2670,32222,1791.755,514.091,874.057,226.421,547.81,517.857,36.694,14.4469995498657,291.410003662109,21.2509994506836,363.015014648438,14.0710000991821,214.085998535156,508.518005371094,341.764007568359,50.35400390625,440.9868,376.8433,0.854545532882163
2010,4,"COPAMEX","COPAMEX","COPAMEX",2621,322121,9507.725,812.968,1709.615,1829.832,6729.821,1362.636,193.662,NA,NA,NA,NA,NA,1829.83203125,1631.94897460938,NA,NA,NA,NA,NA
2011,1,"COPAMEX","COPAMEX","COPAMEX",2621,322121,9520.007,725.086,1788.76,1728.312,6711.096,1314.992,223.544,28.5179996490479,1227.31701660156,35.0970001220703,1454.46704101562,35.3359985351562,1728.31201171875,1714.69897460938,1419.36999511719,192.052978515625,NA,NA,NA
2011,2,"COPAMEX","COPAMEX","COPAMEX",2621,322121,9508.058,800.586,1885.238,1709.84,6678.706,1333.087,177.305,19.636999130249,1188.18103027344,54.7750015258789,1442.4169921875,34.6199989318848,1709.83996582031,1702.84997558594,1387.64196777344,199.4609375,NA,NA,NA
2007,2,"COPPEL S.A. DE C.V.","COPPEL","COPPEL",5311,452111,27238.437,3980.858,6069.443,5763.258,5014.283,1499.495,308.881,NA,NA,NA,NA,NA,5763.2578125,16732.65234375,NA,NA,NA,NA,NA
2007,3,"COPPEL S.A. DE C.V.","COPPEL","COPPEL",5311,452111,29107.43,4341.44,7255.101,5722.52,5237.549,1500.077,595.892,NA,4257.1240234375,876.866027832031,7743.09619140625,113.681999206543,5722.52001953125,17680.564453125,6866.22998046875,2609.10595703125,NA,NA,NA
2007,4,"COPPEL S.A. DE C.V.","COPPEL","COPPEL",5311,452111,31534.707,5259.436,8316.475,5684.09,5516.538,3322.132,423.566,NA,6332.34912109375,1094.86096191406,10651.4853515625,199.429000854492,5684.08984375,19074.88671875,9556.6240234375,3224.27490234375,NA,NA,NA
2010,4,"COPPEL S.A. DE C.V.","COPPEL","COPPEL",5311,452111,45829.146,7778.412,12535.13,4961.662,10333.497,4627.997,1479.799,NA,9232.3212890625,3616.70703125,17812.802734375,-43.7569999694824,4961.662109375,23302.166015625,14196.095703125,4963.7744140625,NA,NA,NA
2011,1,"COPPEL S.A. DE C.V.","COPPEL","COPPEL",5311,452111,43902.515,7790.285,11941.46,4943.393,10611.238,2901.387,888.52,403.082000732422,6213.4921875,2201.14111328125,12057.482421875,153.643997192383,4943.39306640625,21677.474609375,9856.341796875,3642.849609375,NA,NA,NA
2011,2,"COPPEL S.A. DE C.V.","COPPEL","COPPEL",5311,452111,46854.974,8116.249,13166.727,4869.517,10925.172,3179.132,1350.895,432.473999023438,7231.8818359375,2562.53393554688,13715.1005859375,193.464004516602,4869.5166015625,23527.935546875,11152.56640625,3920.6845703125,NA,NA,NA
2011,3,"COPPEL S.A. DE C.V.","COPPEL","COPPEL",5311,452111,48402.876,8600.399,12871.606,5419.221,11393.714,3004.701,1524.738,591.2509765625,7382.97509765625,2035.53698730469,13522.611328125,210.718994140625,5419.220703125,23950.685546875,11487.07421875,4104.09912109375,NA,NA,NA
2011,4,"COPPEL S.A. DE C.V.","COPPEL","COPPEL",5311,452111,54040.482,8583.773,15696.334,7289.949,10401.307,4851.72,5457.238,730.010009765625,10583.17578125,3420.80493164062,19477.8671875,207.164001464844,7289.94921875,26665.25390625,16057.0625,5473.88671875,NA,NA,NA
2012,1,"COPPEL S.A. DE C.V.","COPPEL","COPPEL",5311,452111,56392.977,8789.185,13136.338,10317.85,12901.126,3229.026,601.981,273.016998291016,6831.162109375,2554.74609375,13535.9248046875,193.929992675781,7576.51171875,25963.93359375,10981.1787109375,4150.0166015625,NA,NA,NA
2012,2,"COPPEL S.A. DE C.V.","COPPEL","COPPEL",5311,452111,54471.449,8894.288,11614.778,11428.56,13379.646,3481.12,789.462,622.599975585938,8333.447265625,2777.67504882812,15778.4130859375,195.031005859375,8582.1376953125,23693.935546875,13000.73828125,4667.291015625,NA,NA,NA
2012,3,"COPPEL S.A. DE C.V.","COPPEL","COPPEL",5311,452111,58105.882,9906.626,13340.244,11318.002,13803.916,3804.793,800.428,573.60400390625,9035.865234375,2635.9208984375,16294.3349609375,172.835006713867,8497.2734375,28742.384765625,13658.4140625,4622.548828125,NA,NA,NA
2012,4,"COPPEL S.A. DE C.V.","COPPEL","COPPEL",5311,452111,64398.605,10515.967,16503.875,10888.669,14521.124,6366.947,2226.812,881.161010742188,12294.630859375,4410.64404296875,23034.82421875,187.639999389648,7946.0859375,31669.041015625,18624.1796875,6329.548828125,NA,NA,NA
2013,1,"COPPEL S.A. DE C.V.","COPPEL","COPPEL",5311,452111,64225.451,9672.501,14378.86,10294.853,14829.161,3230.923,2422.295,380.928009033203,8748.435546875,3131.916015625,16550.25390625,173.526992797852,7365.68505859375,33606.03515625,13418.337890625,4669.90234375,NA,NA,NA
2013,2,"COPPEL S.A. DE C.V.","COPPEL","COPPEL",5311,452111,64311.041,10043.841,18348.835,8746.206,15194.36,3912.099,2107.156,571.835998535156,10015.486328125,3258.40698242188,18617.265625,232.121994018555,5774.8408203125,33425.71484375,15358.8583984375,5343.3720703125,NA,NA,NA
2013,3,"COPPEL S.A. DE C.V.","COPPEL","COPPEL",5311,452111,67617.306,10488.285,19042.833,8920.398,15625.984,3713.268,1612.13,586.581970214844,9884.0234375,3284.97705078125,18795.66015625,227.679992675781,5935.92822265625,36469.8125,15510.68359375,5626.66015625,NA,NA,NA
2013,4,"COPPEL S.A. DE C.V.","COPPEL","COPPEL",5311,452111,75704.487,11150.657,21848.904,24947.716,16114.274,7251.901,3649.892,654.817016601562,14616.826171875,4616.89306640625,26377.615234375,327.906005859375,21340.3984375,39864.01171875,21760.72265625,7143.896484375,NA,NA,NA
2014,1,"COPPEL S.A. DE C.V.","COPPEL","COPPEL",5311,452111,72842.247,10399.457,19329.888,21501.854,16193.81,3901.734,2891.228,245.813995361328,9632.4599609375,3496.26000976562,18540.646484375,450.925994873047,18007.482421875,38384.73046875,15044.38671875,5411.9267578125,NA,NA,NA
2014,2,"COPPEL S.A. DE C.V.","COPPEL","COPPEL",5311,452111,72842.247,10399.457,19329.888,21501.854,16193.81,3901.734,2891.228,0,0,0,0,0,18007.482421875,38384.73046875,0,0,NA,NA,NA
2014,3,"COPPEL S.A. DE C.V.","COPPEL","COPPEL",5311,452111,72842.247,10399.457,19329.888,21501.854,16193.81,3901.734,2891.228,0,0,0,0,0,18007.482421875,38384.73046875,0,0,NA,NA,NA
2014,4,"COPPEL S.A. DE C.V.","COPPEL","COPPEL",5311,452111,72842.247,10399.457,19329.888,21501.854,16193.81,3901.734,2891.228,0,0,0,0,0,18007.482421875,38384.73046875,0,0,NA,NA,NA
2015,1,"COPPEL S.A. DE C.V.","COPPEL","COPPEL",5311,452111,72842.247,10399.457,19329.888,21501.854,16193.81,3901.734,2891.228,245.813995361328,9632.4599609375,3496.26000976562,18540.646484375,450.925994873047,18007.482421875,38384.73046875,15044.38671875,5411.9267578125,NA,NA,NA
2015,2,"COPPEL S.A. DE C.V.","COPPEL","COPPEL",5311,452111,72842.247,10399.457,19329.888,21501.854,16193.81,3901.734,2891.228,0,0,0,0,0,18007.482421875,38384.73046875,0,0,NA,NA,NA
2007,2,"CORPORACION DURANGO","C.DURANGO","CORP. DURANGO",2631,322130,15360.735,1298.261,1838.584,5557.627,11438.33,1051.636,432.435,NA,NA,NA,NA,NA,5557.626953125,1886.61901855469,NA,NA,NA,NA,NA
2007,3,"CORPORACION DURANGO","C.DURANGO","CORP. DURANGO",2631,322130,15579.168,1321.101,1934.791,5550.12,11690.24,1188.351,375.907,NA,2317.43994140625,116.237998962402,2633.64599609375,150.64599609375,5550.1201171875,1881.82800292969,2517.40795898438,199.968017578125,NA,NA,NA
2007,4,"CORPORACION DURANGO","C.DURANGO","CORP. DURANGO",2631,322130,15659.97,1303.72,2033.096,5867.472,11574.557,1101.745,539.549,NA,2329.14990234375,125.184997558594,2645.65991210938,323.304992675781,5867.4716796875,1930.68005371094,2520.47485351562,191.324951171875,NA,NA,NA
2008,1,"CORPORACION DURANGO","C.DURANGO","CORP. DURANGO",2631,322130,15678.649,1295.501,2519.143,5604.327,11471.453,1309.006,597.927,NA,2262.01098632812,11.7629995346069,2449.42602539062,163.569000244141,5604.32666015625,1938.42102050781,2437.6630859375,175.652099609375,NA,NA,NA
2008,2,"CORPORACION DURANGO","C.DURANGO","CORP. DURANGO",2631,322130,15514.41,1338.943,2395.918,5367.944,11073.962,1302.997,361.169,NA,2478.27490234375,-35.1629981994629,2624.1201171875,-39.826000213623,5367.94384765625,2478.65307617188,2659.283203125,181.00830078125,NA,NA,NA
2008,3,"CORPORACION DURANGO","C.DURANGO","CORP. DURANGO",2631,322130,15469.775,1271.302,8094.237,106.013,10429.881,1180.443,356.778,5.69700002670288,1246.93200683594,-74.0500030517578,1256.10302734375,57.8019981384277,106.013000488281,2043.22802734375,1330.15307617188,83.2210693359375,NA,NA,NA
2008,4,"CORPORACION DURANGO","C.DURANGO","CORP. DURANGO",2631,322130,15452.019,1139.383,9623.345,146.73,10358.649,1205.512,390.304,NA,1984.06994628906,-30.4710006713867,2148.11010742188,8.73600006103516,146.729995727539,2119.73608398438,2178.5810546875,194.511108398438,NA,NA,NA
2009,1,"CORPORACION DURANGO","C.DURANGO","CORP. DURANGO",2631,322130,15424.491,1213.2,9691.68,135.475,10854.81,1253.268,863.63,10.664999961853,2160.94506835938,-0.333000004291534,2333.94311523438,6.17600011825562,135.475006103516,2312.84204101562,2334.27612304688,173.3310546875,NA,NA,NA
2009,2,"CORPORACION DURANGO","C.DURANGO","CORP. DURANGO",2631,322130,15469.415,1267.395,9917.074,114.859,10731.126,1361.322,1020.962,NA,2166.96411132812,149.613998413086,2488.02905273438,15.0120000839233,114.859001159668,2255.02783203125,2338.4150390625,171.450927734375,NA,NA,NA
2009,3,"CORPORACION DURANGO","C.DURANGO","CORP. DURANGO",2631,322130,15632.264,1236.988,2416.416,3508.063,10673.304,1607.057,931.934,NA,2450.93798828125,269.830993652344,2945.35498046875,7.47300004959106,3508.06298828125,2645.38500976562,2675.52392578125,224.5859375,NA,NA,NA
2009,4,"CORPORACION DURANGO","C.DURANGO","CORP. DURANGO",2631,322130,15899.059,1133.393,1799.517,3356.487,10648.157,1097.276,977.879,-44.4539985656738,1998.05395507812,135.102005004883,2524.22705078125,-448.678985595703,3356.48706054688,2098.90405273438,2389.125,391.071044921875,NA,NA,NA
2010,1,"CORPORACION DURANGO","C.DURANGO","CORP. DURANGO",2631,322130,15315.24,1184.309,2174.397,3188.623,10659.854,1228.447,1051.373,55.6180000305176,2217.50390625,70.3639984130859,2455.837890625,34.8540000915527,3188.623046875,2207.60888671875,2385.47387695312,167.969970703125,NA,NA,NA
2007,2,"CORPORACION GEO, S.A. B. DE C.V.","GEO","CORP. GEO",6531,531210,17694.155,5087.09,6106.714,1908.74,1025.194,2276.222,1980.524,NA,NA,NA,NA,NA,1908.73999023438,5883.037109375,NA,NA,NA,NA,NA
2007,3,"CORPORACION GEO, S.A. B. DE C.V.","GEO","CORP. GEO",6531,531210,19334.403,5695.272,6976.433,1955.326,1276.806,2598.793,1807.699,NA,2830.23510742188,650.68798828125,3878.34301757812,99.0940017700195,1955.32604980469,6809.22509765625,3227.65502929688,397.419921875,NA,NA,NA
2007,4,"CORPORACION GEO, S.A. B. DE C.V.","GEO","CORP. GEO",6531,531210,19619.394,5743.319,6986.244,1835.338,1410.117,2255.362,2129.62,NA,3484.22607421875,894.588989257812,4786.80615234375,115.560997009277,1835.33801269531,6159.3798828125,3892.21728515625,407.9912109375,NA,NA,NA
2008,1,"CORPORACION GEO, S.A. B. DE C.V.","GEO","CORP. GEO",6531,531210,20735.538,6405.795,6757.214,2859.947,1408.967,2409.556,1633.622,NA,2571.80810546875,571.460998535156,3498.86401367188,105.34700012207,2859.94702148438,6963.3427734375,2927.40307617188,355.594970703125,NA,NA,NA
2008,2,"CORPORACION GEO, S.A. B. DE C.V.","GEO","CORP. GEO",6531,531210,22045.676,6593.874,7393.263,2852.519,1358.248,2710.401,1709.114,NA,3386.84790039062,790.093017578125,4615.60693359375,145.203994750977,2852.51904296875,7829.4111328125,3825.51391601562,438.666015625,NA,NA,NA
2008,3,"CORPORACION GEO, S.A. B. DE C.V.","GEO","CORP. GEO",6531,531210,23243.027,6923.346,7304.72,3625.447,1529.684,2946.576,2229.297,260.235992431641,3106.25390625,713.041015625,4231.7451171875,169.869003295898,3625.44702148438,7795.34716796875,3518.7041015625,412.4501953125,NA,NA,NA
2008,4,"CORPORACION GEO, S.A. B. DE C.V.","GEO","CORP. GEO",6531,531210,25141.087,7317.101,8688.847,2920.665,1717.06,2390.835,2578.338,NA,3787.55493164062,853.952026367188,5106.798828125,193.600006103516,2920.6650390625,8346.103515625,4252.8466796875,465.291748046875,NA,NA,NA
2009,1,"CORPORACION GEO, S.A. B. DE C.V.","GEO","CORP. GEO",6531,531210,25877.111,8101.904,9077.735,2843.862,1715.458,2654.474,2617.117,53.0299987792969,2826.58203125,625.60400390625,3823.79907226562,137.496002197266,2843.86206054688,8222.365234375,3198.19506835938,371.613037109375,NA,NA,NA
2009,2,"CORPORACION GEO, S.A. B. DE C.V.","GEO","CORP. GEO",6531,531210,27287.508,8140.289,9443.76,2731.429,1697.466,2699.106,2772.933,NA,3706.99194335938,829.8330078125,4985.89990234375,192.292999267578,2731.42895507812,8810.1923828125,4156.06689453125,449.074951171875,NA,NA,NA
2009,3,"CORPORACION GEO, S.A. B. DE C.V.","GEO","CORP. GEO",6531,531210,29746.322,8286.854,7772.32,6082.001,1700.986,2828.977,3975.71,NA,3434.93603515625,785.515991210938,4624.6728515625,71.8209991455078,6082.0009765625,9617.7802734375,3839.15673828125,404.220703125,NA,NA,NA
2009,4,"CORPORACION GEO, S.A. B. DE C.V.","GEO","CORP. GEO",6531,531210,30227.136,8904.756,7567.49,5587.235,2010.384,3298.014,3393.374,NA,4259.84521484375,1065.81005859375,5776.4921875,265.597991943359,5587.23486328125,9876.94921875,4710.68212890625,450.8369140625,NA,NA,NA
2010,1,"CORPORACION GEO, S.A. B. DE C.V.","GEO","CORP. GEO",6531,531210,28175.32,19218.072,10042.408,4023.585,1998.886,2784.632,1176.738,56.9300003051758,2751.76391601562,628.200988769531,3762.80810546875,129.673004150391,4023.5849609375,733.867004394531,3134.60717773438,382.84326171875,NA,NA,NA
2010,2,"CORPORACION GEO, S.A. B. DE C.V.","GEO","CORP. GEO",6531,531210,32692.86,19795.417,11066.861,7374.204,2021.324,3362.912,4743.457,147.136001586914,3890.79296875,798.926025390625,5208.18603515625,175.684997558594,7374.2041015625,827.557983398438,4409.259765625,518.466796875,NA,NA,NA
2010,3,"CORPORACION GEO, S.A. B. DE C.V.","GEO","CORP. GEO",6531,531210,31122.225,20637.44,9920.583,6622.229,2193.496,3817.487,1937.189,56.5890007019043,3399.11596679688,771.06298828125,4586.35205078125,167.449005126953,6622.22900390625,884.879028320312,3815.2890625,416.173095703125,NA,NA,NA
2010,4,"CORPORACION GEO, S.A. B. DE C.V.","GEO","CORP. GEO",6531,531210,32840.143,18134.399,10708.382,6417.014,2763.159,4162.582,2228.429,772.567993164062,4170.89404296875,904.828979492188,5597.078125,309.067993164062,6417.01416015625,1079.24096679688,4692.2490234375,521.35498046875,NA,NA,NA
2011,1,"CORPORACION GEO, S.A. B. DE C.V.","GEO","CORP. GEO",6531,531210,30880.483,15868.79,10820.976,6520.764,2736.684,4222.608,1605.177,16.8020000457764,3102.95703125,721.994018554688,4503.9521484375,207.636001586914,6520.76416015625,1211.38000488281,3781.9580078125,679.0009765625,NA,NA,NA
2011,2,"CORPORACION GEO, S.A. B. DE C.V.","GEO","CORP. GEO",6531,531210,32451.863,16592.408,10989.665,6637.323,2590.398,4042.381,2085.443,604.382019042969,3712.61303710938,871.596008300781,5415.173828125,189.647003173828,6637.3232421875,1553.58703613281,4543.57763671875,830.964599609375,NA,NA,NA
2011,3,"CORPORACION GEO, S.A. B. DE C.V.","GEO","CORP. GEO",6531,531210,34401.333,17927.64,11342.185,9030.947,2517.525,4306.132,1774.136,33.9189987182617,3393.28002929688,802.908020019531,5012.60205078125,176.647003173828,9030.947265625,2234.15991210938,4209.69384765625,816.413818359375,NA,NA,NA
2011,4,"CORPORACION GEO, S.A. B. DE C.V.","GEO","CORP. GEO",6531,531210,38305.494,15440.576,14510.467,9163.347,2938.674,5207.751,2721.166,235.919006347656,4278.42822265625,1029.40295410156,6231.2412109375,350.410003662109,9163.3466796875,2682.78198242188,5201.83837890625,923.41015625,NA,NA,NA
2012,1,"CORPORACION GEO, S.A. B. DE C.V.","GEO","CORP. GEO",6531,531210,42070.785,14822.309,17600.008,14241.536,2979.963,4201.381,3231.071,25.9419994354248,3112.30200195312,711.234985351562,4480.6171875,285.944000244141,10340.9033203125,299.097991943359,3769.38232421875,657.080322265625,NA,NA,NA
2012,2,"CORPORACION GEO, S.A. B. DE C.V.","GEO","CORP. GEO",6531,531210,40099.653,13164.548,14862.353,14330.731,3064.29,3580.009,2549.764,151.360992431641,3986.26904296875,955.309020996094,5791.10791015625,296.816009521484,10915.9501953125,630.880004882812,4835.798828125,849.52978515625,NA,NA,NA
2012,3,"CORPORACION GEO, S.A. B. DE C.V.","GEO","CORP. GEO",6531,531210,40577.784,13873.945,14987.319,14319.606,3154.255,3750.95,2126.18,0,3070.09692382812,657.570007324219,4496.7900390625,245.126007080078,10144.3515625,816.723022460938,3839.21997070312,769.123046875,NA,NA,NA
2012,4,"CORPORACION GEO, S.A. B. DE C.V.","GEO","CORP. GEO",6531,531210,41443.578,13118.356,15713.607,14400.019,3275.577,3549.264,2276.838,5.62200021743774,2862.751953125,702.919982910156,4309.794921875,370.200012207031,10046.33203125,1269.19201660156,3606.875,744.123046875,NA,NA,NA
2013,1,"CORPORACION GEO, S.A. B. DE C.V.","GEO","CORP. GEO",6531,531210,40549.972,11858.104,15754.663,13717.873,3272.251,3342.12,371.351,28.7110004425049,2141.4560546875,-109.098999023438,2782.1220703125,334.93798828125,9302.0947265625,1491.53002929688,2891.22119140625,749.76513671875,NA,NA,NA
2013,2,"CORPORACION GEO, S.A. B. DE C.V.","GEO","CORP. GEO",6531,531210,40549.972,11858.104,15754.663,13717.873,3272.251,3342.12,371.351,0,0,0,0,0,9302.0947265625,1491.53002929688,0,0,NA,NA,NA
2013,3,"CORPORACION GEO, S.A. B. DE C.V.","GEO","CORP. GEO",6531,531210,40549.972,11858.104,15754.663,13717.873,3272.251,3342.12,371.351,0,0,0,0,0,9302.0947265625,1491.53002929688,0,0,NA,NA,NA
2013,4,"CORPORACION GEO, S.A. B. DE C.V.","GEO","CORP. GEO",6531,531210,40549.972,11858.104,15754.663,13717.873,3272.251,3342.12,371.351,0,0,0,0,0,9302.0947265625,1491.53002929688,0,0,NA,NA,NA
2014,1,"CORPORACION GEO, S.A. B. DE C.V.","GEO","CORP. GEO",6531,531210,40549.972,11858.104,15754.663,13717.873,3272.251,3342.12,371.351,28.7110004425049,2141.4560546875,-109.098999023438,2782.1220703125,334.93798828125,9302.0947265625,1491.53002929688,2891.22119140625,749.76513671875,NA,NA,NA
2016,1,"CORPORACION GEO, S.A. B. DE C.V.","GEO","CORP. GEO",6531,531210,14647.643,1620.48,8087.576,1137.503,964.186,482.259,966.598,515.551025390625,98.8059997558594,3329.21801757812,132.447006225586,19.867000579834,0,370.010986328125,-3196.77099609375,-3295.57690429688,NA,NA,NA
2016,2,"CORPORACION GEO, S.A. B. DE C.V.","GEO","CORP. GEO",6531,531210,13897.081,1629.223,7837.38,1202.877,859.867,470.142,376.622,5.94899988174438,180.529998779297,-407.535003662109,213.039001464844,66.8209991455078,0,346.273986816406,620.573974609375,440.043975830078,NA,NA,NA
2016,3,"CORPORACION GEO, S.A. B. DE C.V.","GEO","CORP. GEO",6531,531210,13679.672,1588.605,6738.134,2314.475,746.735,392.877,427.954,-3.41499996185303,264.712005615234,-158.893997192383,350.609008789062,30.3899993896484,979.052001953125,269.013000488281,509.502990722656,244.790985107422,NA,NA,NA
